mean_sinr,mean_rsrp,mean_prb,mean_trust,total_ho,attacks_active,ho_triggers,mitigations,mean_throughput,mean_latency
10.484153017258025,-95.2782087889098,50.0943735520866,0.8408544039183989,1564,0,11,0,487.2282920409748,20.2312212142252
10.482638481452737,-95.28048059261772,50.086800873060156,0.8408544039183989,1574,0,10,0,487.2866350000436,20.2312212142252
10.39651822798672,-95.40966097281675,49.65619960573007,0.8408544039183989,1584,0,10,0,487.337252532964,20.2312212142252
10.453644676556506,-95.32397129996207,50.003464427996995,0.8408544039183989,1594,0,10,0,487.3941445540086,20.2312212142252
10.430399964171501,-95.3588383685396,49.88724086607198,0.8408544039183989,1604,0,10,0,487.44923848242934,20.2312212142252
10.358220992182376,-95.46710682652326,49.52634600612635,0.8408544039183989,1614,0,10,0,487.4950995794496,20.2312212142252
10.416628370148358,-95.3794957595743,49.818382895956255,0.8408544039183989,1625,0,11,0,487.5374515969297,20.2312212142252
10.356771156348419,-95.4692815802742,49.51909682695657,0.8408544039183989,1636,0,11,0,487.5848964054292,20.2312212142252
10.317305809235284,-95.52847960094391,49.3217700913909,0.8408544039183989,1648,0,12,0,487.6380833220621,20.2312212142252
10.24217856241196,-95.64117047117888,48.946133857274276,0.8408544039183989,1659,0,11,0,487.6909794484686,20.2312212142252
10.222685026745372,-95.67041077467877,48.848666178941336,0.8408544039183989,1670,0,11,0,487.7462262522401,20.2312212142252
10.184831490306854,-95.72719107933654,48.684432358221784,0.8408544039183989,1682,0,12,0,487.78949075678764,20.2312212142252
10.178340873061568,-95.73692700520449,48.65509456980434,0.8408544039183989,1693,0,11,0,487.83198301483236,20.2312212142252
10.146440986171504,-95.78477683553957,48.498904691868226,0.8408544039183989,1704,0,11,0,487.8707761409005,20.2312212142252
10.09313716287848,-95.86473257047912,48.28385096546712,0.8408544039183989,1715,0,11,0,487.9105685515804,20.2312212142252
10.16750732077614,-95.7531773336326,48.658288758070974,0.8408544039183989,1726,0,11,0,487.94971522845975,20.2312212142252
10.21044161169508,-95.68877589725422,48.87296021266567,0.8408544039183989,1738,0,12,0,487.994826228489,20.2312212142252
10.250761300453158,-95.62829636411709,49.074558656456055,0.8408544039183989,1749,0,11,0,488.03469318807447,20.2312212142252
10.264811671643793,-95.60722080733115,49.15843102254945,0.8408544039183989,1760,0,11,0,488.0850426200107,20.2312212142252
10.18290440029779,-95.73008171435015,48.80512738407191,0.8408544039183989,1771,0,11,0,488.1319731887195,20.2312212142252
10.11855653241693,-95.82660351617146,48.48706948490326,0.8408544039183989,1782,0,11,0,488.17703687266265,20.2312212142252
10.097390650454814,-95.85835233911462,48.415082570400806,0.8408544039183989,1793,0,11,0,488.2237918268077,20.2312212142252
